term,fico_range_low,loan_to_income,acc_open_past_24mths,dti,avg_cur_bal,total_bc_limit,mo_sin_rcnt_tl,mths_since_recent_inq,mort_acc,num_actv_rev_tl,loan_amnt,annual_inc,mths_since_recent_bc,mo_sin_old_rev_tl_op,home_ownership_MORTGAGE
60.0,690.0,0.19230769230769232,3.0,26.02,25621.0,13000.0,13.0,14.0,1.0,4.0,15000.0,78000.0,33.0,157.0,1
36.0,755.0,0.26666666666666666,5.0,26.5,7844.0,51900.0,7.0,11.0,0.0,4.0,24000.0,90000.0,12.0,297.0,1
36.0,660.0,0.2894736842105263,3.0,17.0,2483.0,2800.0,1.0,1.0,0.0,4.0,11000.0,38000.0,33.0,52.0,0
60.0,780.0,0.23333333333333334,7.0,10.94,66093.0,2600.0,4.0,1.0,2.0,1.0,35000.0,150000.0,112.0,152.0,1
36.0,660.0,0.2628,3.0,13.86,3814.0,34400.0,12.0,3.0,3.0,5.0,32850.0,125000.0,12.0,90.0,1
36.0,675.0,0.12413793103448276,11.0,27.41,11882.0,32580.0,10.0,1.0,1.0,18.0,18000.0,145000.0,12.0,236.0,1
36.0,660.0,0.3375,4.0,14.53,897.0,6100.0,4.0,3.0,0.0,8.0,9450.0,28000.0,13.0,91.0,0
36.0,705.0,0.036057692307692304,3.0,14.34,6231.0,6000.0,8.0,5.0,0.0,2.0,1500.0,41600.0,8.0,95.0,0
36.0,695.0,0.14655172413793102,8.0,28.08,3054.0,7700.0,2.0,4.0,0.0,8.0,8500.0,58000.0,13.0,187.0,0
36.0,675.0,0.1125,4.0,5.7,593.0,6300.0,2.0,1.0,0.0,5.0,4500.0,40000.0,14.0,143.0,0
36.0,690.0,0.30927835051546393,11.0,9.42,9338.0,8300.0,3.0,8.0,2.0,12.0,30000.0,97000.0,7.0,93.0,1
60.0,660.0,0.34807534807534807,2.0,29.41,13641.0,4300.0,12.0,4.0,2.0,4.0,17000.0,48840.0,44.0,50.0,1
36.0,660.0,0.20972222222222223,3.0,11.18,831.0,16600.0,4.0,7.0,0.0,18.0,15100.0,72000.0,4.0,112.0,0
36.0,735.0,0.07017543859649122,9.0,7.16,1871.0,8500.0,10.0,2.0,0.0,5.0,4000.0,57000.0,34.0,257.0,0
36.0,770.0,0.125,3.0,5.26,80.0,5000.0,12.0,1.0,0.0,1.0,1000.0,8000.0,17.0,20.0,0
60.0,690.0,0.1465625,5.0,25.31,44724.0,5000.0,6.0,12.0,4.0,1.0,11725.0,80000.0,49.0,131.0,1
60.0,695.0,0.2962962962962963,3.0,35.64,4200.0,19600.0,5.0,0.0,2.0,7.0,24000.0,81000.0,27.0,257.0,1
60.0,680.0,0.2909090909090909,7.0,25.05,3581.0,26100.0,3.0,1.0,0.0,8.0,16000.0,55000.0,21.0,226.0,0
36.0,670.0,0.375,3.0,24.15,4458.0,2000.0,5.0,1.0,1.0,8.0,15000.0,40000.0,27.0,130.0,0
60.0,695.0,0.23529411764705882,11.0,13.24,13335.0,36600.0,3.0,10.0,1.0,12.0,20000.0,85000.0,3.0,125.0,1
60.0,725.0,0.30973451327433627,7.0,14.45,24362.0,46100.0,4.0,1.0,5.0,2.0,35000.0,113000.0,64.0,148.0,1
36.0,730.0,0.31931754614954316,3.0,25.0,3354.0,31500.0,4.0,1.0,1.0,7.0,10275.0,32178.0,4.0,205.0,0
36.0,715.0,0.07849293563579278,1.0,2.8,11673.0,8200.0,0.0,2.0,2.0,4.0,4000.0,50960.0,27.0,66.0,0
36.0,660.0,0.18489583333333334,7.0,12.93,6047.0,6600.0,3.0,1.0,0.0,6.0,8875.0,48000.0,3.0,19.0,0
60.0,700.0,0.45,7.0,26.37,8070.0,14000.0,6.0,7.0,3.0,6.0,18000.0,40000.0,14.0,159.0,1
36.0,660.0,0.15789473684210525,3.0,38.25,13578.0,10800.0,10.0,4.0,1.0,8.0,6000.0,38000.0,10.0,106.0,1
36.0,660.0,0.3076923076923077,7.0,22.53,410.0,2600.0,6.0,6.0,0.0,7.0,4000.0,13000.0,6.0,159.0,1
36.0,745.0,0.19,7.0,12.45,5381.0,13700.0,3.0,3.0,2.0,3.0,22800.0,120000.0,3.0,143.0,1
36.0,765.0,0.3591666666666667,2.0,22.84,7795.0,48800.0,12.0,12.0,1.0,6.0,10775.0,30000.0,12.0,139.0,1
36.0,730.0,0.08181818181818182,7.0,16.11,4062.0,0.0,11.0,9.0,0.0,2.0,5400.0,66000.0,,116.0,0
36.0,660.0,0.2361111111111111,2.0,17.52,3815.0,9200.0,6.0,9.0,0.0,8.0,17000.0,72000.0,39.0,245.0,0
36.0,800.0,0.21818181818181817,5.0,25.46,16920.0,8100.0,6.0,11.0,5.0,4.0,12000.0,55000.0,33.0,232.0,1
60.0,660.0,0.26666666666666666,3.0,12.56,5951.0,6500.0,5.0,5.0,0.0,2.0,12000.0,45000.0,35.0,117.0,0
36.0,720.0,0.085,8.0,14.05,2599.0,4300.0,2.0,1.0,0.0,3.0,1700.0,20000.0,6.0,47.0,0
36.0,660.0,0.16666666666666666,2.0,10.0,877.0,3100.0,7.0,7.0,0.0,6.0,4000.0,24000.0,13.0,155.0,0
36.0,710.0,0.104,5.0,30.92,12397.0,27000.0,2.0,22.0,1.0,2.0,10400.0,100000.0,22.0,142.0,0
36.0,685.0,0.020689655172413793,4.0,15.39,2252.0,18500.0,2.0,18.0,0.0,19.0,3000.0,145000.0,29.0,133.0,0
36.0,695.0,0.18285714285714286,1.0,16.05,5296.0,7400.0,16.0,16.0,0.0,3.0,6400.0,35000.0,41.0,96.0,0
60.0,665.0,0.12972972972972974,9.0,11.97,3291.0,10700.0,7.0,4.0,1.0,10.0,24000.0,185000.0,11.0,172.0,0
36.0,660.0,0.304,10.0,18.51,3184.0,22936.0,9.0,5.0,0.0,8.0,22800.0,75000.0,13.0,75.0,0
36.0,660.0,0.06153846153846154,7.0,16.97,3559.0,4800.0,3.0,1.0,0.0,5.0,4000.0,65000.0,17.0,52.0,0
36.0,660.0,0.09574468085106383,1.0,4.88,848.0,4200.0,19.0,19.0,0.0,4.0,4500.0,47000.0,19.0,54.0,0
36.0,700.0,0.21333333333333335,1.0,26.21,4797.0,30800.0,18.0,16.0,0.0,7.0,16000.0,75000.0,25.0,139.0,0
36.0,710.0,0.3614457831325301,4.0,13.84,2807.0,28800.0,16.0,16.0,0.0,4.0,30000.0,83000.0,16.0,74.0,0
36.0,700.0,0.1509433962264151,9.0,8.49,45878.0,13100.0,5.0,2.0,2.0,5.0,16000.0,106000.0,5.0,137.0,1
36.0,755.0,0.4,7.0,19.92,4536.0,33000.0,15.0,22.0,0.0,6.0,20000.0,50000.0,15.0,146.0,0
60.0,705.0,0.3,1.0,20.09,49278.0,91019.0,13.0,3.0,6.0,4.0,30000.0,100000.0,53.0,307.0,0
36.0,685.0,0.2641509433962264,2.0,16.98,5558.0,28300.0,4.0,18.0,1.0,7.0,28000.0,106000.0,72.0,133.0,0
36.0,705.0,0.10618279569892473,1.0,19.13,3864.0,4500.0,21.0,,0.0,2.0,7900.0,74400.0,21.0,206.0,0
36.0,725.0,0.2656675749318801,4.0,22.95,29560.0,17900.0,9.0,11.0,1.0,3.0,19500.0,73400.0,30.0,137.0,1
36.0,670.0,0.12,,12.72,,,,,,,6000.0,50000.0,,,0
36.0,705.0,0.2,4.0,22.46,9557.0,20400.0,3.0,3.0,2.0,6.0,12000.0,60000.0,4.0,145.0,1
60.0,780.0,0.14084507042253522,10.0,17.58,20654.0,106700.0,8.0,0.0,2.0,9.0,20000.0,142000.0,13.0,173.0,1
36.0,660.0,0.38776595744680853,1.0,16.39,2612.0,32800.0,15.0,14.0,0.0,6.0,18225.0,47000.0,15.0,106.0,1
60.0,670.0,0.24,6.0,19.95,8142.0,800.0,3.0,8.0,0.0,2.0,12000.0,50000.0,47.0,47.0,1
60.0,670.0,0.26,3.0,16.35,4442.0,12400.0,2.0,17.0,0.0,3.0,11700.0,45000.0,22.0,144.0,0
60.0,685.0,0.16,9.0,12.96,12526.0,15400.0,2.0,0.0,3.0,6.0,12000.0,75000.0,9.0,94.0,1
36.0,665.0,0.32,5.0,16.52,2592.0,11200.0,6.0,6.0,2.0,3.0,19200.0,60000.0,6.0,236.0,1
36.0,720.0,0.21052631578947367,5.0,21.01,36847.0,72800.0,11.0,8.0,11.0,6.0,20000.0,95000.0,14.0,357.0,1
36.0,665.0,0.17777777777777778,10.0,20.12,3032.0,4500.0,1.0,5.0,0.0,14.0,16000.0,90000.0,34.0,185.0,1
36.0,765.0,0.05384615384615385,0.0,16.48,2066.0,0.0,44.0,1.0,0.0,1.0,1400.0,26000.0,,69.0,0
36.0,685.0,0.1375,6.0,15.89,6292.0,6500.0,2.0,2.0,0.0,4.0,11000.0,80000.0,8.0,230.0,0
60.0,660.0,0.23333333333333334,6.0,10.3,9074.0,10800.0,1.0,0.0,2.0,7.0,11200.0,48000.0,1.0,233.0,1
36.0,680.0,0.17142857142857143,9.0,29.49,3544.0,9000.0,2.0,4.0,0.0,7.0,6000.0,35000.0,15.0,200.0,0
60.0,735.0,0.24271844660194175,9.0,11.37,13755.0,47700.0,6.0,0.0,2.0,10.0,25000.0,103000.0,6.0,262.0,1
36.0,755.0,0.08333333333333333,5.0,15.98,9165.0,14600.0,8.0,10.0,1.0,3.0,5000.0,60000.0,33.0,145.0,1
36.0,695.0,0.36764705882352944,5.0,16.78,10971.0,60200.0,3.0,8.0,4.0,13.0,25000.0,68000.0,3.0,306.0,1
36.0,715.0,0.3684210526315789,8.0,24.68,3185.0,84127.0,6.0,7.0,0.0,19.0,35000.0,95000.0,9.0,127.0,1
60.0,710.0,0.2153846153846154,17.0,13.95,3262.0,112300.0,3.0,6.0,4.0,8.0,28000.0,130000.0,3.0,181.0,1
36.0,705.0,0.3,2.0,19.87,7261.0,38700.0,10.0,10.0,0.0,6.0,24000.0,80000.0,10.0,173.0,0
36.0,690.0,0.196,4.0,22.71,10111.0,14100.0,6.0,3.0,0.0,3.0,4900.0,25000.0,6.0,44.0,0
60.0,675.0,0.15,1.0,11.12,6498.0,6000.0,6.0,8.0,1.0,4.0,12000.0,80000.0,79.0,192.0,1
60.0,695.0,0.325,8.0,21.82,16376.0,9300.0,12.0,17.0,2.0,8.0,17875.0,55000.0,18.0,72.0,1
36.0,660.0,0.14789253142716294,11.0,9.53,376.0,30400.0,8.0,0.0,0.0,12.0,6000.0,40570.0,8.0,61.0,0
36.0,705.0,0.2840909090909091,7.0,22.61,9481.0,37700.0,4.0,21.0,2.0,7.0,25000.0,88000.0,4.0,129.0,1
36.0,660.0,0.02459016393442623,5.0,15.04,6975.0,9000.0,2.0,13.0,2.0,7.0,3000.0,122000.0,2.0,249.0,0
36.0,700.0,0.2222222222222222,7.0,28.03,1486.0,9600.0,3.0,11.0,0.0,9.0,10000.0,45000.0,3.0,239.0,0
36.0,685.0,0.15,4.0,9.94,4071.0,32400.0,3.0,7.0,1.0,6.0,15000.0,100000.0,6.0,84.0,0
36.0,715.0,0.23478260869565218,4.0,15.3,53149.0,53000.0,6.0,8.0,4.0,5.0,27000.0,115000.0,18.0,182.0,1
36.0,675.0,0.05333333333333334,10.0,14.92,10059.0,8000.0,3.0,3.0,0.0,4.0,8000.0,150000.0,3.0,19.0,0
60.0,675.0,0.36038461538461536,4.0,27.66,28973.0,8400.0,3.0,5.0,3.0,4.0,23425.0,65000.0,53.0,135.0,1
36.0,740.0,0.13194444444444445,,19.93,,,,,,,9500.0,72000.0,,,0
36.0,670.0,0.2236842105263158,1.0,23.66,4162.0,20200.0,1.0,9.0,0.0,6.0,8500.0,38000.0,58.0,118.0,0
36.0,705.0,0.043478260869565216,5.0,3.91,222.0,2000.0,4.0,9.0,0.0,3.0,1000.0,23000.0,4.0,193.0,0
60.0,660.0,0.4596153846153846,2.0,15.0,26014.0,9400.0,11.0,11.0,7.0,3.0,23900.0,52000.0,11.0,389.0,1
36.0,720.0,0.1935483870967742,2.0,37.0,13720.0,30200.0,3.0,1.0,2.0,3.0,12000.0,62000.0,47.0,407.0,1
36.0,670.0,0.21428571428571427,3.0,21.36,739.0,500.0,2.0,2.0,1.0,4.0,3000.0,14000.0,57.0,106.0,0
36.0,740.0,0.1941747572815534,4.0,27.73,13630.0,19800.0,7.0,5.0,2.0,3.0,8000.0,41200.0,50.0,104.0,1
60.0,690.0,0.4195833333333333,2.0,21.19,4468.0,27700.0,12.0,5.0,1.0,4.0,25175.0,60000.0,31.0,234.0,0
36.0,665.0,0.2,10.0,21.03,3827.0,11000.0,5.0,5.0,0.0,9.0,5000.0,25000.0,5.0,130.0,0
36.0,690.0,0.1783046735480103,10.0,29.92,26643.0,34700.0,2.0,5.0,2.0,7.0,15875.0,89033.0,2.0,126.0,1
60.0,675.0,0.10416666666666667,,3.4,,,,,,,5000.0,48000.0,,,0
60.0,710.0,0.4192982456140351,0.0,8.65,3498.0,6400.0,33.0,3.0,0.0,5.0,23900.0,57000.0,33.0,205.0,0
36.0,775.0,0.5,7.0,2.24,173.0,20300.0,3.0,16.0,0.0,3.0,32500.0,65000.0,3.0,115.0,0
36.0,705.0,0.18181818181818182,0.0,16.6,3288.0,23600.0,26.0,,1.0,7.0,10000.0,55000.0,26.0,157.0,0
36.0,695.0,0.35916591412856086,2.0,24.42,11990.0,44500.0,5.0,,4.0,4.0,35000.0,97448.0,55.0,323.0,1
36.0,665.0,0.24752475247524752,6.0,32.56,18274.0,16000.0,5.0,5.0,6.0,13.0,20000.0,80800.0,9.0,146.0,1
36.0,685.0,0.14419814521601448,,10.01,,,,,,,5100.0,35368.0,,,0
36.0,695.0,0.05474452554744526,1.0,10.9,17046.0,800.0,19.0,4.0,4.0,2.0,7500.0,137000.0,40.0,171.0,1
36.0,675.0,0.19090909090909092,3.0,9.75,33720.0,12500.0,18.0,,8.0,4.0,21000.0,110000.0,19.0,264.0,0
36.0,665.0,0.38461538461538464,0.0,21.18,3775.0,16700.0,37.0,,2.0,4.0,25000.0,65000.0,63.0,156.0,0
60.0,685.0,0.35833333333333334,9.0,28.4,2921.0,20500.0,12.0,10.0,1.0,8.0,10750.0,30000.0,15.0,153.0,0
36.0,675.0,0.23333333333333334,12.0,4.64,396.0,5300.0,8.0,8.0,0.0,2.0,7000.0,30000.0,8.0,68.0,0
60.0,670.0,0.15,2.0,23.06,11936.0,25800.0,1.0,1.0,0.0,6.0,12000.0,80000.0,1.0,182.0,0
60.0,750.0,0.13395833333333335,2.0,5.74,883.0,5800.0,6.0,6.0,1.0,5.0,16075.0,120000.0,44.0,329.0,0
36.0,690.0,0.29994234201885794,3.0,18.93,22006.0,300.0,9.0,12.0,3.0,2.0,13900.0,46342.24,12.0,35.0,1
36.0,660.0,0.2,10.0,17.36,1535.0,3700.0,1.0,1.0,0.0,8.0,6000.0,30000.0,7.0,188.0,0
36.0,695.0,0.2571428571428571,3.0,19.85,8096.0,35400.0,6.0,,0.0,5.0,18000.0,70000.0,19.0,302.0,1
60.0,735.0,0.08571428571428572,,19.69,,,,,,,6000.0,70000.0,,,1
36.0,685.0,0.22857142857142856,2.0,5.93,1311.0,4100.0,8.0,12.0,0.0,4.0,8000.0,35000.0,8.0,322.0,0
36.0,670.0,0.15384615384615385,8.0,25.62,20162.0,0.0,6.0,4.0,1.0,4.0,12000.0,78000.0,,91.0,1
60.0,665.0,0.08571428571428572,11.0,18.96,,9500.0,,6.0,1.0,,7200.0,84000.0,7.0,,1
36.0,675.0,0.11090909090909092,0.0,12.18,2359.0,5300.0,25.0,1.0,1.0,4.0,6100.0,55000.0,31.0,320.0,0
60.0,695.0,0.26811594202898553,8.0,34.72,9676.0,18500.0,2.0,2.0,1.0,13.0,18500.0,69000.0,15.0,200.0,1
36.0,730.0,0.4387820512820513,1.0,21.17,8455.0,19100.0,14.0,1.0,0.0,2.0,34225.0,78000.0,34.0,182.0,0
36.0,665.0,0.2109704641350211,4.0,21.77,860.0,3300.0,2.0,13.0,0.0,6.0,2000.0,9480.0,5.0,133.0,0
36.0,660.0,0.33142776978921895,5.0,26.01,2533.0,11000.0,4.0,4.0,0.0,6.0,9450.0,28513.0,13.0,162.0,0
60.0,690.0,0.08,2.0,5.48,68856.0,40200.0,11.0,12.0,4.0,3.0,10000.0,125000.0,149.0,247.0,1
60.0,735.0,0.35,1.0,23.18,16203.0,82500.0,6.0,3.0,3.0,10.0,24500.0,70000.0,43.0,267.0,0
36.0,675.0,0.08333333333333333,3.0,11.45,2083.0,10300.0,1.0,10.0,0.0,9.0,10000.0,120000.0,1.0,107.0,0
36.0,675.0,0.2156194747509595,1.0,5.38,20493.0,5300.0,10.0,0.0,1.0,4.0,5000.0,23189.0,10.0,37.0,1
36.0,680.0,0.19622641509433963,4.0,11.59,51863.0,3000.0,10.0,11.0,2.0,1.0,10400.0,53000.0,57.0,197.0,1
60.0,660.0,0.43969186394174964,2.0,14.61,2391.0,9700.0,14.0,16.0,0.0,2.0,12500.0,28429.0,14.0,66.0,1
36.0,680.0,0.13095238095238096,3.0,16.43,11068.0,5100.0,1.0,21.0,2.0,5.0,5500.0,42000.0,1.0,65.0,1
36.0,715.0,0.06896551724137931,2.0,13.49,,55300.0,,12.0,5.0,,6000.0,87000.0,59.0,,1
36.0,700.0,0.2865384615384615,4.0,11.87,775.0,5350.0,1.0,1.0,0.0,5.0,7450.0,26000.0,1.0,157.0,0
36.0,695.0,0.37209302325581395,6.0,30.7,1950.0,1500.0,1.0,1.0,0.0,3.0,16000.0,43000.0,8.0,179.0,0
36.0,735.0,0.3163793103448276,4.0,23.8,15138.0,10000.0,8.0,15.0,1.0,1.0,9175.0,29000.0,8.0,31.0,1
36.0,740.0,0.12594582361680984,0.0,3.53,28364.0,10100.0,26.0,14.0,3.0,2.0,12800.0,101631.0,156.0,267.0,0
36.0,725.0,0.32608695652173914,,14.46,,,,,,,24000.0,73600.0,,,1
36.0,720.0,0.1643835616438356,0.0,3.01,,44300.0,,16.0,0.0,,12000.0,73000.0,55.0,,0
36.0,675.0,0.2857142857142857,4.0,6.04,1265.0,800.0,2.0,7.0,0.0,4.0,10000.0,35000.0,17.0,109.0,0
60.0,705.0,0.33590487174032313,4.0,11.49,36077.0,5600.0,1.0,10.0,1.0,4.0,30000.0,89311.0,15.0,226.0,1
36.0,660.0,0.09642857142857143,3.0,9.83,806.0,3700.0,7.0,7.0,1.0,4.0,4050.0,42000.0,7.0,129.0,0
36.0,660.0,0.4,4.0,19.49,1260.0,10100.0,12.0,14.0,0.0,6.0,8000.0,20000.0,12.0,213.0,0
36.0,710.0,0.08333333333333333,5.0,15.54,30102.0,2300.0,2.0,3.0,1.0,4.0,10000.0,120000.0,15.0,155.0,0
36.0,720.0,0.25,6.0,25.06,16043.0,17811.0,1.0,0.0,1.0,6.0,15000.0,60000.0,8.0,254.0,1
60.0,720.0,0.2727272727272727,3.0,20.46,3393.0,7000.0,3.0,15.0,0.0,3.0,12000.0,44000.0,22.0,190.0,0
60.0,670.0,0.3473684210526316,3.0,33.83,7709.0,7700.0,4.0,19.0,1.0,4.0,13200.0,38000.0,10.0,151.0,1
36.0,705.0,0.14,4.0,34.78,2460.0,18300.0,11.0,6.0,0.0,7.0,7000.0,50000.0,11.0,175.0,0
36.0,680.0,0.09722222222222222,2.0,8.63,3916.0,13800.0,3.0,,2.0,4.0,7000.0,72000.0,93.0,154.0,0
36.0,705.0,0.25477707006369427,,20.96,,,,,,,16000.0,62800.0,,,0
36.0,685.0,0.22355163727959698,8.0,22.7,20752.0,28400.0,1.0,0.0,5.0,9.0,8875.0,39700.0,10.0,356.0,1
36.0,680.0,0.1111111111111111,7.0,18.19,5248.0,13400.0,11.0,10.0,2.0,5.0,10000.0,90000.0,20.0,131.0,0
60.0,675.0,0.18024193548387096,8.0,12.5,2093.0,5400.0,1.0,1.0,0.0,3.0,11175.0,62000.0,8.0,80.0,0
36.0,670.0,0.24277456647398843,4.0,29.23,16831.0,90200.0,3.0,3.0,5.0,13.0,21000.0,86500.0,3.0,171.0,1
36.0,705.0,0.06666666666666667,,22.58,,,,,,,3000.0,45000.0,,,1
36.0,695.0,0.35555555555555557,1.0,24.4,7522.0,46300.0,20.0,20.0,3.0,4.0,16000.0,45000.0,52.0,209.0,0
36.0,740.0,0.3076923076923077,2.0,12.18,20145.0,36700.0,13.0,14.0,2.0,8.0,12000.0,39000.0,23.0,214.0,1
36.0,685.0,0.15841584158415842,0.0,6.35,7229.0,8000.0,27.0,11.0,0.0,1.0,16000.0,101000.0,198.0,215.0,0
60.0,710.0,0.2364066193853428,6.0,30.53,5906.0,16000.0,3.0,3.0,0.0,1.0,13000.0,54990.0,31.0,174.0,0
36.0,690.0,0.2,5.0,17.66,6583.0,1200.0,5.0,9.0,2.0,3.0,14000.0,70000.0,5.0,242.0,0
60.0,690.0,0.15428571428571428,2.0,7.28,2891.0,27900.0,13.0,13.0,0.0,5.0,21600.0,140000.0,13.0,245.0,0
60.0,665.0,0.3880597014925373,6.0,22.85,30945.0,27800.0,5.0,14.0,2.0,5.0,26000.0,67000.0,14.0,104.0,1
60.0,715.0,0.15555555555555556,2.0,8.18,85481.0,25000.0,1.0,13.0,2.0,2.0,35000.0,225000.0,1.0,207.0,1
36.0,730.0,0.11976047904191617,2.0,18.53,40432.0,87900.0,1.0,,5.0,5.0,20000.0,167000.0,1.0,294.0,1
60.0,730.0,0.2980769230769231,6.0,12.9,11941.0,1500.0,6.0,6.0,2.0,2.0,15500.0,52000.0,107.0,156.0,1
60.0,675.0,0.41203703703703703,1.0,27.93,6230.0,17500.0,13.0,7.0,2.0,8.0,22250.0,54000.0,71.0,130.0,0
36.0,675.0,0.36585365853658536,0.0,8.61,53809.0,13200.0,30.0,22.0,2.0,4.0,30000.0,82000.0,30.0,176.0,1
36.0,670.0,0.24144144144144145,6.0,13.66,9769.0,16100.0,8.0,7.0,3.0,6.0,26800.0,111000.0,20.0,136.0,0
36.0,665.0,0.39325842696629215,1.0,31.03,8040.0,71600.0,10.0,0.0,5.0,15.0,35000.0,89000.0,10.0,356.0,1
36.0,660.0,0.04375,4.0,5.51,2489.0,3500.0,3.0,8.0,2.0,3.0,4375.0,100000.0,3.0,145.0,1
60.0,680.0,0.21739130434782608,2.0,25.11,32516.0,71200.0,17.0,18.0,4.0,9.0,15000.0,69000.0,75.0,241.0,1
36.0,695.0,0.09230769230769231,8.0,1.88,16700.0,11800.0,2.0,2.0,2.0,5.0,6000.0,65000.0,3.0,108.0,1
36.0,705.0,0.18,3.0,20.0,4461.0,8300.0,8.0,17.0,1.0,2.0,9000.0,50000.0,17.0,195.0,0
36.0,710.0,0.14740131481972818,7.0,26.11,36575.0,44700.0,7.0,9.0,3.0,5.0,10000.0,67842.0,7.0,210.0,1
36.0,660.0,0.18704616693181284,3.0,3.6,217.0,1000.0,0.0,0.0,0.0,4.0,6175.0,33013.24,95.0,156.0,1
60.0,665.0,0.3581753524189628,4.0,17.5,6343.0,53200.0,8.0,2.0,2.0,6.0,28000.0,78174.0,8.0,169.0,1
36.0,690.0,0.36363636363636365,12.0,5.83,5097.0,58300.0,4.0,4.0,2.0,6.0,20000.0,55000.0,4.0,260.0,1
36.0,785.0,0.10526315789473684,7.0,26.18,7649.0,63700.0,2.0,7.0,5.0,8.0,12000.0,114000.0,2.0,151.0,1
36.0,730.0,0.2206857435012542,6.0,26.64,3755.0,16300.0,5.0,6.0,0.0,9.0,16575.0,75106.8,5.0,498.0,1
36.0,680.0,0.168,0.0,14.57,6187.0,7000.0,36.0,0.0,1.0,2.0,10500.0,62500.0,64.0,64.0,0
60.0,675.0,0.4190320494394941,8.0,12.46,17474.0,39000.0,3.0,7.0,0.0,8.0,23325.0,55664.0,3.0,279.0,0
36.0,715.0,0.12857142857142856,5.0,22.92,3076.0,9000.0,5.0,5.0,0.0,4.0,9000.0,70000.0,5.0,87.0,0
60.0,700.0,0.23148148148148148,9.0,16.4,3807.0,18400.0,3.0,5.0,0.0,5.0,25000.0,108000.0,3.0,217.0,0
36.0,690.0,0.0658,5.0,4.2,2081.0,5300.0,4.0,14.0,0.0,5.0,8225.0,125000.0,4.0,73.0,0
36.0,665.0,0.25,2.0,30.12,5963.0,10000.0,3.0,1.0,0.0,10.0,10000.0,40000.0,51.0,200.0,0
36.0,675.0,0.20224719101123595,6.0,11.54,24910.0,18700.0,7.0,9.0,2.0,5.0,18000.0,89000.0,9.0,130.0,1
36.0,670.0,0.3464285714285714,0.0,2.91,2000.0,6500.0,26.0,,4.0,2.0,24250.0,70000.0,74.0,238.0,0
36.0,675.0,0.19090909090909092,0.0,9.71,,26700.0,,10.0,5.0,,21000.0,110000.0,42.0,,1
60.0,700.0,0.18181818181818182,9.0,24.02,2721.0,5500.0,1.0,21.0,0.0,6.0,10000.0,55000.0,16.0,184.0,0
60.0,680.0,0.23529411764705882,4.0,23.37,16838.0,12100.0,6.0,21.0,4.0,4.0,20000.0,85000.0,25.0,303.0,0
60.0,705.0,0.43478260869565216,3.0,32.22,15622.0,10800.0,6.0,6.0,0.0,2.0,20000.0,46000.0,21.0,198.0,0
36.0,695.0,0.2522704339051463,4.0,10.48,1385.0,18500.0,4.0,7.0,0.0,5.0,10000.0,39640.0,4.0,126.0,0
36.0,705.0,0.23809523809523808,3.0,13.71,14513.0,8300.0,2.0,9.0,3.0,7.0,10000.0,42000.0,2.0,279.0,1
60.0,665.0,0.4,1.0,24.25,5322.0,1000.0,22.0,,1.0,3.0,14000.0,35000.0,22.0,160.0,0
36.0,680.0,0.20318223443223443,3.0,20.66,6481.0,7000.0,5.0,5.0,0.0,8.0,8875.0,43680.0,5.0,381.0,0
60.0,760.0,0.38823529411764707,2.0,15.81,20594.0,63800.0,16.0,12.0,1.0,3.0,33000.0,85000.0,25.0,205.0,1
60.0,695.0,0.19047619047619047,5.0,20.69,11068.0,25500.0,3.0,,2.0,3.0,16000.0,84000.0,3.0,231.0,1
60.0,660.0,0.1708984375,1.0,11.27,46830.0,35500.0,18.0,13.0,4.0,3.0,35000.0,204800.0,92.0,194.0,0
36.0,685.0,0.08823529411764706,3.0,16.04,22762.0,10900.0,3.0,4.0,2.0,2.0,6000.0,68000.0,21.0,175.0,1
60.0,710.0,0.46,4.0,23.45,7925.0,9900.0,3.0,2.0,0.0,2.0,29900.0,65000.0,22.0,109.0,0
36.0,660.0,0.21555555555555556,5.0,20.56,2060.0,13900.0,6.0,6.0,0.0,9.0,9700.0,45000.0,6.0,36.0,1
36.0,705.0,0.36,4.0,24.0,1332.0,2800.0,12.0,2.0,0.0,5.0,10800.0,30000.0,12.0,77.0,0
36.0,660.0,0.2523076923076923,9.0,16.71,18439.0,11400.0,6.0,9.0,5.0,13.0,16400.0,65000.0,19.0,331.0,1
36.0,695.0,0.052647058823529415,6.0,28.76,21343.0,28200.0,4.0,9.0,3.0,6.0,4475.0,85000.0,106.0,237.0,1
36.0,690.0,0.15928571428571428,2.0,15.67,35077.0,13300.0,16.0,,2.0,5.0,11150.0,70000.0,27.0,56.0,1
36.0,690.0,0.058823529411764705,3.0,10.22,34329.0,7500.0,3.0,3.0,1.0,5.0,5000.0,85000.0,28.0,86.0,1
36.0,710.0,0.0988235294117647,12.0,8.1,24305.0,26100.0,2.0,2.0,3.0,4.0,8400.0,85000.0,2.0,132.0,1
60.0,665.0,0.16695652173913045,13.0,9.98,3171.0,9800.0,2.0,3.0,0.0,6.0,19200.0,115000.0,3.0,355.0,0
60.0,715.0,0.4395833333333333,3.0,19.02,2699.0,20100.0,3.0,10.0,0.0,7.0,26375.0,60000.0,3.0,381.0,0
36.0,665.0,0.06153846153846154,2.0,4.27,1320.0,3600.0,4.0,0.0,0.0,4.0,4000.0,65000.0,7.0,171.0,1
36.0,660.0,0.06,3.0,12.76,18603.0,10700.0,12.0,,0.0,3.0,4200.0,70000.0,12.0,127.0,0
